"X","IdOrig","Fishery","SciName","CommName","SpeciesCat","SpeciesCatName","Res1","year","catch","BvBmsy","LogBvBmsy","YearsBack","ScaledCatch","ScaledCatch1Back","ScaledCatch2Back","ScaledCatch3Back","ScaledCatch4Back","MaxCatch","TimeToMaxCatch","InitialScaledCatchSlope","MeanScaledCatch","CatchToRollingMax","MaxLength","AgeMat","VonBertK","Temp","b_to_k_ratio","regression_LogBvBmsy","BvBmsySD","model","model_number","model_worked","Res","Value","id","MSY","phi","g","k","MSYLogSd","gLogSd","KLogSd","CatchMSYBvBmsy","CatchMSYBvBmsy_LogSd","FvFmsy","BMSY","Biomass","B_over_K"
171,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",1978,85232,1.18228763786032,0.371854712229925,38,0.66933541178711,0.416033674092427,0.829852774009381,0.534599776579307,0.7483611562119,127338.25,2,-0.0781855188276669,0.552676970739199,0.66933541178711,140,5.25,0.190363637,17.35000038,0.4,0.371854712229925,0.0984040501581913,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,1.18228763786032,0.221190923978386,1.61883588802828,1220112.93330569,1442524.43784082,0.472894602817096
172,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",1979,66223,1.16426578642488,0.241117591370418,37,0.520055835540382,0.66933541178711,0.416033674092427,0.829852774009381,0.534599776579307,127338.25,2,-0.0781855188276669,0.552676970739199,0.520055835540382,140,5.25,0.190363637,17.35000038,0.4,0.241117591370418,0.0958679372548178,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,1.16426578642488,0.221190923978386,1.27726204995131,1220112.93330569,1420535.74382232,0.465686174001907
173,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",1980,69632.25,1.14350822967976,0.195838064707441,36,0.546829016418869,0.520055835540382,0.66933541178711,0.416033674092427,0.829852774009381,127338.25,2,-0.0781855188276669,0.552676970739199,0.546829016418869,140,5.25,0.190363637,17.35000038,0.4,0.195838064707441,0.0891406768071256,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,1.14350822967976,0.221190923978386,1.3673963834566,1220112.93330569,1395209.18037377,0.457383510387661
174,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",1981,64450,1.12573740682853,0.18955182240223,35,0.506132289394585,0.546829016418869,0.520055835540382,0.66933541178711,0.416033674092427,127338.25,2,-0.0781855188276669,0.552676970739199,0.506132289394585,140,5.25,0.190363637,17.35000038,0.4,0.18955182240223,0.0748881667814639,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,1.12573740682853,0.221190923978386,1.28560963075829,1220112.93330569,1373526.76957749,0.450275488663627
175,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",1982,69995,1.10520062620876,0.187573119388399,34,0.549677728412319,0.506132289394585,0.546829016418869,0.520055835540382,0.66933541178711,127338.25,2,-0.0781855188276669,0.552676970739199,0.549677728412319,140,5.25,0.190363637,17.35000038,0.4,0.187573119388399,0.0680550143199993,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,1.10520062620876,0.221190923978386,1.42216238720185,1220112.93330569,1348469.57793485,0.442061131680328
176,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",1983,51343.5,1.08910499115102,0.0239099376112224,33,0.403205635384498,0.549677728412319,0.506132289394585,0.546829016418869,0.520055835540382,127338.25,2,-0.0781855188276669,0.552676970739199,0.403205635384498,140,5.25,0.190363637,17.35000038,0.4,0.0239099376112224,0.0681949147210471,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,1.08910499115102,0.221190923978386,1.05861736825341,1220112.93330569,1328831.08543114,0.435623156094713
177,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",1984,64006,1.07344284648631,0.100100318600628,32,0.502645513033201,0.403205635384498,0.549677728412319,0.506132289394585,0.546829016418869,127338.25,2,-0.0781855188276669,0.552676970739199,0.502645513033201,140,5.25,0.190363637,17.35000038,0.4,0.100100318600628,0.0688779768776032,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,1.07344284648631,0.221190923978386,1.33895214048707,1220112.93330569,1309721.50016242,0.429358569167385
178,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",1985,57639,1.06317135336435,0.0447893921337672,31,0.452644825886959,0.502645513033201,0.403205635384498,0.549677728412319,0.506132289394585,127338.25,2,-0.0781855188276669,0.552676970739199,0.452644825886959,140,5.25,0.190363637,17.35000038,0.4,0.0447893921337672,0.0689234209034399,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,1.06317135336435,0.221190923978386,1.21740887673164,1220112.93330569,1297189.11855996,0.42525014960458
179,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",1986,50925.25,1.05292594454527,-0.0454568409930296,30,0.399921076345874,0.452644825886959,0.502645513033201,0.403205635384498,0.549677728412319,127338.25,2,-0.0781855188276669,0.552676970739199,0.399921076345874,140,5.25,0.190363637,17.35000038,0.4,-0.0454568409930296,0.0687592701044078,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,1.05292594454527,0.221190923978386,1.08607204557246,1220112.93330569,1284688.5627528,0.421152163311698
180,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",1987,46915.25,1.04833002022724,-0.0879508227171414,29,0.368430145694636,0.399921076345874,0.452644825886959,0.502645513033201,0.403205635384498,127338.25,2,-0.0781855188276669,0.552676970739199,0.368430145694636,140,5.25,0.190363637,17.35000038,0.4,-0.0879508227171414,0.0675968989886474,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,1.04833002022724,0.221190923978386,1.00493808468859,1220112.93330569,1279081.01605187,0.419313873089118
181,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",1988,46143,1.04709735355826,-0.130993758170378,28,0.362365589286801,0.368430145694636,0.399921076345874,0.452644825886959,0.502645513033201,127338.25,2,-0.0781855188276669,0.552676970739199,0.362365589286801,140,5.25,0.190363637,17.35000038,0.4,-0.130993758170378,0.0660522431473421,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,1.04709735355826,0.221190923978386,0.989559831053926,1220112.93330569,1277577.02350659,0.418820827745357
182,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",1989,46306.25,1.04636850774926,-0.14125847914803,27,0.363647607847603,0.362365589286801,0.368430145694636,0.399921076345874,0.452644825886959,127338.25,2,-0.0781855188276669,0.552676970739199,0.363647607847603,140,5.25,0.190363637,17.35000038,0.4,-0.14125847914803,0.0660625009291824,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,1.04636850774926,0.221190923978386,0.993752523812086,1220112.93330569,1276687.74930865,0.418529302030021
183,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",1990,44142,1.04576820500221,-0.169004702701063,26,0.346651536360834,0.363647607847603,0.362365589286801,0.368430145694636,0.399921076345874,127338.25,2,-0.0781855188276669,0.552676970739199,0.346651536360834,140,5.25,0.190363637,17.35000038,0.4,-0.169004702701063,0.0662632827797602,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,1.04576820500221,0.221190923978386,0.947850548304411,1220112.93330569,1275955.31216307,0.418289191315805
184,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",1991,42570,1.04683111576999,-0.195693022438115,25,0.334306463297556,0.346651536360834,0.363647607847603,0.362365589286801,0.368430145694636,127338.25,2,-0.0781855188276669,0.552676970739199,0.334306463297556,140,5.25,0.190363637,17.35000038,0.4,-0.195693022438115,0.0665278409063562,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,1.04683111576999,0.221190923978386,0.913167234265375,1220112.93330569,1277252.18333779,0.418714337235683
185,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",1992,53430,1.04787902414934,-0.107730816756813,24,0.419591128353028,0.334306463297556,0.346651536360834,0.363647607847603,0.362365589286801,127338.25,2,-0.0781855188276669,0.552676970739199,0.419591128353028,140,5.25,0.190363637,17.35000038,0.4,-0.107730816756813,0.0670983076144407,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,1.04787902414934,0.221190923978386,1.14497846921913,1220112.93330569,1278530.74990436,0.419133482459715
186,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",1993,64374,1.04116001601754,-0.000427126035521308,23,0.505535453801195,0.419591128353028,0.334306463297556,0.346651536360834,0.363647607847603,127338.25,2,-0.0781855188276669,0.552676970739199,0.505535453801195,140,5.25,0.190363637,17.35000038,0.4,-0.000427126035521308,0.0676979105667024,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,1.04116001601754,0.221190923978386,1.38840544149938,1220112.93330569,1270332.80118376,0.416445995438736
187,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",1994,76802,1.02531622161884,0.130182619863227,22,0.603133779520293,0.505535453801195,0.419591128353028,0.334306463297556,0.346651536360834,127338.25,2,-0.0781855188276669,0.552676970739199,0.603133779520293,140,5.25,0.190363637,17.35000038,0.4,0.130182619863227,0.0690916931117604,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,1.02531622161884,0.221190923978386,1.68204648602716,1220112.93330569,1251001.58272528,0.410108751760163
188,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",1995,65989.75,1.0081455603528,0.0471993222012999,21,0.518224099985668,0.603133779520293,0.505535453801195,0.419591128353028,0.334306463297556,127338.25,2,-0.0781855188276669,0.552676970739199,0.518224099985668,140,5.25,0.190363637,17.35000038,0.4,0.0471993222012999,0.0695497896807925,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,1.0081455603528,0.221190923978386,1.46986190403984,1220112.93330569,1230051.43684116,0.403240784288044
189,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",1996,62196.5,0.990986005988154,-0.017101096171904,20,0.488435328740579,0.518224099985668,0.603133779520293,0.505535453801195,0.419591128353028,127338.25,2,-0.0781855188276669,0.552676970739199,0.488435328740579,140,5.25,0.190363637,17.35000038,0.4,-0.017101096171904,0.0683658282566389,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,0.990986005988154,0.221190923978386,1.40935927309504,1220112.93330569,1209114.8426311,0.396377259384347
190,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",1997,82114.25,0.9738244353198,0.141872793596892,19,0.644851409533271,0.488435328740579,0.518224099985668,0.603133779520293,0.505535453801195,127338.25,2,-0.0781855188276669,0.552676970739199,0.644851409533271,140,5.25,0.190363637,17.35000038,0.4,0.141872793596892,0.0704975991151383,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,0.9738244353198,0.221190923978386,1.8934818898997,1220112.93330569,1188175.7883028,0.389512927994046
191,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",1998,71509,0.952041151879209,0.0443536349127331,18,0.561567321680642,0.644851409533271,0.488435328740579,0.518224099985668,0.603133779520293,127338.25,2,-0.0781855188276669,0.552676970739199,0.561567321680642,140,5.25,0.190363637,17.35000038,0.4,0.0443536349127331,0.0701291790497911,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,0.952041151879209,0.221190923978386,1.68666283891972,1220112.93330569,1161597.72244707,0.380799991445599
192,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",1999,98937,0.921361710466605,0.294445573828185,17,0.776962146095144,0.561567321680642,0.644851409533271,0.488435328740579,0.518224099985668,127338.25,2,-0.0781855188276669,0.552676970739199,0.776962146095144,140,5.25,0.190363637,17.35000038,0.4,0.294445573828185,0.0760347384710627,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,0.921361710466605,0.221190923978386,2.41130346477568,1220112.93330569,1124165.33919296,0.368528745602481
193,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",2000,64445.5,0.899437801710244,0.00490299100616554,16,0.506096950444976,0.776962146095144,0.561567321680642,0.644851409533271,0.488435328740579,127338.25,2,-0.0781855188276669,0.552676970739199,0.506096950444976,140,5.25,0.190363637,17.35000038,0.4,0.00490299100616554,0.0816450296615854,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,0.899437801710244,0.221190923978386,1.60895817286182,1220112.93330569,1097415.69457071,0.359759561360395
194,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",2001,67786.5,0.880525946263227,-0.0374682777722111,15,0.532334157254399,0.506096950444976,0.776962146095144,0.561567321680642,0.644851409533271,127338.25,2,-0.0781855188276669,0.552676970739199,0.532334157254399,140,5.25,0.190363637,17.35000038,0.4,-0.0374682777722111,0.0796285684695509,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,0.880525946263227,0.221190923978386,1.72871876325684,1220112.93330569,1074341.09514699,0.352195146336707
195,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",2002,89475,0.861511735027116,0.161700537039171,14,0.702656114718084,0.532334157254399,0.506096950444976,0.776962146095144,0.561567321680642,127338.25,2,-0.0781855188276669,0.552676970739199,0.702656114718084,140,5.25,0.190363637,17.35000038,0.4,0.161700537039171,0.0818751522406396,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,0.861511735027116,0.221190923978386,2.33218932083681,1220112.93330569,1051141.61010121,0.344589790768028
196,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",2003,67588,0.842376149731424,-0.0578506930015961,13,0.530775316921663,0.702656114718084,0.532334157254399,0.506096950444976,0.776962146095144,127338.25,2,-0.0781855188276669,0.552676970739199,0.530775316921663,140,5.25,0.190363637,17.35000038,0.4,-0.0578506930015961,0.080844152213986,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,0.842376149731424,0.221190923978386,1.80171803628685,1220112.93330569,1027794.03499556,0.33693588767516
197,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",2004,69774,0.821438050541907,-0.0394814393309375,12,0.54794219333154,0.530775316921663,0.702656114718084,0.532334157254399,0.506096950444976,127338.25,2,-0.0781855188276669,0.552676970739199,0.54794219333154,140,5.25,0.190363637,17.35000038,0.4,-0.0394814393309375,0.0742521668813444,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,0.821438050541907,0.221190923978386,1.90740140164727,1220112.93330569,1002247.18937559,0.328561010206348
198,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",2005,52153.25,0.802148840101766,-0.221893927881384,11,0.409564683039071,0.54794219333154,0.530775316921663,0.702656114718084,0.532334157254399,127338.25,2,-0.0781855188276669,0.552676970739199,0.409564683039071,140,5.25,0.190363637,17.35000038,0.4,-0.221893927881384,0.0762659133574591,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,0.802148840101766,0.221190923978386,1.45998942545631,1220112.93330569,978712.174244323,0.320845659713253
199,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",2006,50542.75,0.795577154855155,-0.30349595453697,10,0.396917265629141,0.409564683039071,0.54794219333154,0.530775316921663,0.702656114718084,127338.25,2,-0.0781855188276669,0.552676970739199,0.396917265629141,140,5.25,0.190363637,17.35000038,0.4,-0.30349595453697,0.0740087837681705,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,0.795577154855155,0.221190923978386,1.42659223887092,1220112.93330569,970693.976081319,0.31821709929782
200,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",2007,78481.75,0.788941151365708,-0.0424742382242316,9,0.6163250240992,0.396917265629141,0.409564683039071,0.54794219333154,0.530775316921663,127338.25,2,-0.0781855188276669,0.552676970739199,0.6163250240992,140,5.25,0.190363637,17.35000038,0.4,-0.0424742382242316,0.0757401753175692,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,0.788941151365708,0.221190923978386,2.23381581710224,1220112.93330569,962597.302398383,0.315562812697891
201,"Japan-4","Albacore single_stock","Thunnus alalunga","Albacore",36,"Tunas, bonitos, billfishes","Medium",2008,52863.25,0.781645157239592,-0.261022047731057,8,0.41514038397732,0.6163250240992,0.396917265629141,0.409564683039071,0.54794219333154,127338.25,2,-0.0781855188276669,0.552676970739199,0.41514038397732,140,5.25,0.190363637,17.35000038,0.4,-0.261022047731057,0.0795129833824076,"M1",1,TRUE,"Medium",1,"Japan-4",44532.4621192239,0.188005801001991,0.0364970610443509,3050414.25562378,0.0848142902386227,0.26567183221215,0.181648150730459,0.781645157239592,0.221190923978386,1.51868432737375,1220112.93330569,953695.365603786,0.312644541260434
